Date,State/UnionTerritory,Cured,Deaths,Confirmed,New_Confirmed,New_Recovered,New_Deaths
20-07-2020,Nagaland,445,0,988,10,13,0
21-07-2020,Nagaland,484,0,1021,33,39,0
22-07-2020,Nagaland,485,0,1030,9,1,0
23-07-2020,Nagaland,486,0,1084,54,1,0
24-07-2020,Nagaland,530,0,1174,90,44,0
25-07-2020,Nagaland,537,1,1239,65,7,1
26-07-2020,Nagaland,541,4,1289,50,4,3
27-07-2020,Nagaland,549,4,1339,50,8,0
28-07-2020,Nagaland,569,5,1385,46,20,1
29-07-2020,Nagaland,577,5,1460,75,8,0
30-07-2020,Nagaland,595,5,1513,53,18,0
31-07-2020,Nagaland,625,5,1566,53,30,0
08-01-2020,Nagaland,635,5,1693,127,10,0
08-02-2020,Nagaland,640,5,1831,138,5,0
08-03-2020,Nagaland,648,5,1935,104,8,0
08-04-2020,Nagaland,657,5,2129,194,9,0
08-05-2020,Nagaland,659,5,2405,276,2,0
08-06-2020,Nagaland,685,6,2498,93,26,1
08-07-2020,Nagaland,819,6,2580,82,134,0
08-08-2020,Nagaland,824,7,2657,77,5,1
08-09-2020,Nagaland,896,7,2688,31,72,0
08-10-2020,Nagaland,904,8,2781,93,8,1
08-11-2020,Nagaland,973,8,3011,230,69,0
08-12-2020,Nagaland,991,8,3031,20,18,0
13-08-2020,Nagaland,1113,8,3118,87,122,0
14-08-2020,Nagaland,1139,8,3168,50,26,0
15-08-2020,Nagaland,1198,8,3322,154,59,0
16-08-2020,Nagaland,1321,8,3340,18,123,0
17-08-2020,Nagaland,1422,8,3394,54,101,0
18-08-2020,Nagaland,1530,8,3455,61,108,0
19-08-2020,Nagaland,1664,8,3520,65,134,0
20-08-2020,Nagaland,1706,8,3558,38,42,0
21-08-2020,Nagaland,1921,8,3583,25,215,0
22-08-2020,Nagaland,2074,8,3619,36,153,0
23-08-2020,Nagaland,2166,9,3635,16,92,1
24-08-2020,Nagaland,2294,9,3686,51,128,0
25-08-2020,Nagaland,2396,9,3714,28,102,0
26-08-2020,Nagaland,2611,9,3752,38,215,0
27-08-2020,Nagaland,2611,9,3778,26,0,0
28-08-2020,Nagaland,2735,9,3784,6,124,0
29-08-2020,Nagaland,2850,9,3805,21,115,0
30-08-2020,Nagaland,2917,9,3851,46,67,0
31-08-2020,Nagaland,3026,9,3922,71,109,0
09-01-2020,Nagaland,3067,9,3950,28,41,0
09-02-2020,Nagaland,3201,9,4003,53,134,0
09-03-2020,Nagaland,3223,9,4017,14,22,0
09-04-2020,Nagaland,3324,9,4066,49,101,0
09-05-2020,Nagaland,3361,10,4107,41,37,1
09-06-2020,Nagaland,3392,10,4128,21,31,0
09-07-2020,Nagaland,3511,10,4178,50,119,0
09-08-2020,Nagaland,3685,10,4220,42,174,0
09-09-2020,Nagaland,3739,10,4245,25,54,0
09-10-2020,Nagaland,3787,10,4375,130,48,0
09-11-2020,Nagaland,3792,10,4636,261,5,0
09-12-2020,Nagaland,3802,10,4946,310,10,0
13-09-2020,Nagaland,3839,10,5064,118,37,0
14-09-2020,Nagaland,3901,10,5083,19,62,0
15-09-2020,Nagaland,3915,10,5214,131,14,0
16-09-2020,Nagaland,3945,15,5229,15,30,5
17-09-2020,Nagaland,3987,15,5263,34,42,0
18-09-2020,Nagaland,4098,15,5306,43,111,0
19-09-2020,Nagaland,4129,15,5357,51,31,0
20-09-2020,Nagaland,4171,15,5392,35,42,0
21-09-2020,Nagaland,4252,15,5451,59,81,0
22-09-2020,Nagaland,4477,15,5544,93,225,0
23-09-2020,Nagaland,4517,15,5604,60,40,0
24-09-2020,Nagaland,4536,16,5671,67,19,1
25-09-2020,Nagaland,4626,16,5730,59,90,0
26-09-2020,Nagaland,4669,16,5768,38,43,0
27-09-2020,Nagaland,4819,16,5862,94,150,0
28-09-2020,Nagaland,4888,16,5946,84,69,0
29-09-2020,Nagaland,4938,17,5957,11,50,1
30-09-2020,Nagaland,4986,17,6040,83,48,0
10-01-2020,Nagaland,5066,17,6163,123,80,0
10-02-2020,Nagaland,5144,17,6244,81,78,0
10-03-2020,Nagaland,5211,17,6318,74,67,0
10-04-2020,Nagaland,5257,17,6429,111,46,0
10-05-2020,Nagaland,5309,17,6552,123,52,0
10-06-2020,Nagaland,5422,17,6594,42,113,0
10-07-2020,Nagaland,5460,17,6662,68,38,0
10-08-2020,Nagaland,5498,17,6715,53,38,0
10-09-2020,Nagaland,5564,17,6736,21,66,0
10-10-2020,Nagaland,5656,17,6888,152,92,0
10-11-2020,Nagaland,5694,17,6949,61,38,0
10-12-2020,Nagaland,5743,17,7019,70,49,0
13-10-2020,Nagaland,5813,18,7240,221,70,1
14-10-2020,Nagaland,5831,19,7363,123,18,1
15-10-2020,Nagaland,5916,22,7416,53,85,3
16-10-2020,Nagaland,6017,22,7492,76,101,0
17-10-2020,Nagaland,6111,22,7604,112,94,0
18-10-2020,Nagaland,6141,27,7698,94,30,5
19-10-2020,Nagaland,6206,27,7816,118,65,0
20-10-2020,Nagaland,6273,27,7953,137,67,0
21-10-2020,Nagaland,6334,28,8020,67,61,1
22-10-2020,Nagaland,6428,28,8139,119,94,0
23-10-2020,Nagaland,6469,28,8296,157,41,0
24-10-2020,Nagaland,6570,28,8436,140,101,0
25-10-2020,Nagaland,6668,30,8515,79,98,2
26-10-2020,Nagaland,6724,31,8626,111,56,1
27-10-2020,Nagaland,6792,33,8663,37,68,2
28-10-2020,Nagaland,6828,33,8726,63,36,0
29-10-2020,Nagaland,6945,34,8824,98,117,1
30-10-2020,Nagaland,7096,35,8894,70,151,1
31-10-2020,Nagaland,7308,39,8945,51,212,4
11-01-2020,Nagaland,7454,39,9047,102,146,0
11-02-2020,Nagaland,7535,39,9075,28,81,0
11-03-2020,Nagaland,7689,42,9096,21,154,3
11-04-2020,Nagaland,7869,42,9151,55,180,0
11-05-2020,Nagaland,8017,44,9207,56,148,2
11-06-2020,Nagaland,8161,45,9264,57,144,1
11-07-2020,Nagaland,8282,45,9327,63,121,0
11-08-2020,Nagaland,8336,45,9455,128,54,0
11-09-2020,Nagaland,8440,46,9474,19,104,1
11-10-2020,Nagaland,8513,46,9503,29,73,0
11-11-2020,Nagaland,8597,50,9536,33,84,4
11-12-2020,Nagaland,8687,50,9578,42,90,0
13-11-2020,Nagaland,8776,50,9615,37,89,0
14-11-2020,Nagaland,8859,52,9638,23,83,2
15-11-2020,Nagaland,8891,52,9750,112,32,0
16-11-2020,Nagaland,8913,52,9885,135,22,0
17-11-2020,Nagaland,8959,53,10025,140,46,1
18-11-2020,Nagaland,8997,53,10188,163,38,0
19-11-2020,Nagaland,9057,54,10366,178,60,1
20-11-2020,Nagaland,9110,54,10460,94,53,0
21-11-2020,Nagaland,9208,56,10608,148,98,2
22-11-2020,Nagaland,9242,57,10674,66,34,1
23-11-2020,Nagaland,9308,59,10777,103,66,2
24-11-2020,Nagaland,9347,61,10852,75,39,2
25-11-2020,Nagaland,9397,61,10931,79,50,0
26-11-2020,Nagaland,9463,61,10991,60,66,0
27-11-2020,Nagaland,9595,63,11060,69,132,2
28-11-2020,Nagaland,9805,64,11091,31,210,1
29-11-2020,Nagaland,9830,64,11115,24,25,0
30-11-2020,Nagaland,10005,64,11159,44,175,0
12-01-2020,Nagaland,10194,64,11186,27,189,0
12-02-2020,Nagaland,10302,64,11209,23,108,0
12-03-2020,Nagaland,10467,64,11254,45,165,0
12-04-2020,Nagaland,10520,64,11283,29,53,0
12-05-2020,Nagaland,10759,65,11305,22,239,1
12-06-2020,Nagaland,10761,65,11340,35,2,0
12-07-2020,Nagaland,10766,66,11379,39,5,1
12-08-2020,Nagaland,10773,66,11418,39,7,0
12-09-2020,Nagaland,10781,67,11479,61,8,1
12-10-2020,Nagaland,10849,67,11508,29,68,0
12-11-2020,Nagaland,10868,68,11602,94,19,1
12-12-2020,Nagaland,10934,68,11634,32,66,0
13-12-2020,Nagaland,10998,68,11676,42,64,0
14-12-2020,Nagaland,11007,68,11709,33,9,0
15-12-2020,Nagaland,11066,69,11728,19,59,1
16-12-2020,Nagaland,11097,69,11761,33,31,0
17-12-2020,Nagaland,11120,70,11787,26,23,1
18-12-2020,Nagaland,11200,73,11820,33,80,3
19-12-2020,Nagaland,11205,73,11832,12,5,0
20-12-2020,Nagaland,11230,73,11841,9,25,0
21-12-2020,Nagaland,11273,73,11842,1,43,0
22-12-2020,Nagaland,11323,73,11858,16,50,0
23-12-2020,Nagaland,11373,76,11866,8,50,3
24-12-2020,Nagaland,11423,77,11877,11,50,1
25-12-2020,Nagaland,11508,77,11890,13,85,0
26-12-2020,Nagaland,11544,77,11895,5,36,0
27-12-2020,Nagaland,11545,78,11897,2,1,1
28-12-2020,Nagaland,11568,78,11897,0,23,0
29-12-2020,Nagaland,11589,79,11911,14,21,1
30-12-2020,Nagaland,11595,79,11917,6,6,0
31-12-2020,Nagaland,11624,79,11921,4,29,0
01-01-2021,Nagaland,11646,79,11927,6,22,0
01-02-2021,Nagaland,11659,79,11929,2,13,0
01-03-2021,Nagaland,11664,79,11929,0,5,0
01-04-2021,Nagaland,11673,79,11930,1,9,0
01-05-2021,Nagaland,11683,79,11935,5,10,0
01-06-2021,Nagaland,11714,79,11937,2,31,0
01-07-2021,Nagaland,11737,80,11954,17,23,1
01-08-2021,Nagaland,11747,82,11960,6,10,2
01-09-2021,Nagaland,11752,83,11964,4,5,1
01-10-2021,Nagaland,11778,84,11975,11,26,1
01-11-2021,Nagaland,11778,84,11978,3,0,0
01-12-2021,Nagaland,11795,84,11987,9,17,0
13-01-2021,Nagaland,11807,84,11997,10,12,0
14-01-2021,Nagaland,11814,86,12003,6,7,2
15-01-2021,Nagaland,11825,86,12035,32,11,0
16-01-2021,Nagaland,11847,88,12039,4,22,2
17-01-2021,Nagaland,11849,88,12054,15,2,0
18-01-2021,Nagaland,11854,88,12058,4,5,0
19-01-2021,Nagaland,11858,88,12061,3,4,0
20-01-2021,Nagaland,11866,88,12066,5,8,0
21-01-2021,Nagaland,11873,88,12067,1,7,0
22-01-2021,Nagaland,11875,88,12070,3,2,0
23-01-2021,Nagaland,11880,88,12072,2,5,0
24-01-2021,Nagaland,11884,88,12076,4,4,0
25-01-2021,Nagaland,11885,88,12076,0,1,0
26-01-2021,Nagaland,11895,88,12079,3,10,0
27-01-2021,Nagaland,11898,88,12081,2,3,0
28-01-2021,Nagaland,11938,88,12083,2,40,0
29-01-2021,Nagaland,11944,88,12084,1,6,0
30-01-2021,Nagaland,11947,88,12088,4,3,0
31-01-2021,Nagaland,11950,88,12090,2,3,0
02-01-2021,Nagaland,11950,88,12094,4,0,0
02-02-2021,Nagaland,11957,88,12099,5,7,0
02-03-2021,Nagaland,11958,88,12101,2,1,0
02-04-2021,Nagaland,11963,88,12117,16,5,0
02-05-2021,Nagaland,11970,88,12121,4,7,0
02-06-2021,Nagaland,11970,88,12126,5,0,0
02-07-2021,Nagaland,11975,88,12148,22,5,0
02-08-2021,Nagaland,11975,88,12158,10,0,0
02-09-2021,Nagaland,11988,88,12160,2,13,0
02-10-2021,Nagaland,11990,88,12166,6,2,0
02-11-2021,Nagaland,11993,88,12168,2,3,0
02-12-2021,Nagaland,11998,88,12175,7,5,0
13-02-2021,Nagaland,12011,88,12176,1,13,0
14-02-2021,Nagaland,12019,88,12183,7,8,0
15-02-2021,Nagaland,12028,88,12189,6,9,0
16-02-2021,Nagaland,12043,88,12189,0,15,0
17-02-2021,Nagaland,12059,90,12190,1,16,2
18-02-2021,Nagaland,12064,90,12190,0,5,0
19-02-2021,Nagaland,12071,91,12191,1,7,1
20-02-2021,Nagaland,12080,91,12191,0,9,0
21-02-2021,Nagaland,12082,91,12191,0,2,0
22-02-2021,Nagaland,12088,91,12192,1,6,0
23-02-2021,Nagaland,12089,91,12192,0,1,0
24-02-2021,Nagaland,12089,91,12192,0,0,0
25-02-2021,Nagaland,12093,91,12192,0,4,0
26-02-2021,Nagaland,12094,91,12198,6,1,0
27-02-2021,Nagaland,12098,91,12198,0,4,0
28-02-2021,Nagaland,12098,91,12199,1,0,0
03-01-2021,Nagaland,12102,91,12200,1,4,0
03-02-2021,Nagaland,12102,91,12200,0,0,0
03-03-2021,Nagaland,12102,91,12200,0,0,0
03-04-2021,Nagaland,12102,91,12205,5,0,0
03-05-2021,Nagaland,12104,91,12210,5,2,0
03-06-2021,Nagaland,12104,91,12210,0,0,0
03-07-2021,Nagaland,12105,91,12211,1,1,0
03-08-2021,Nagaland,12106,91,12217,6,1,0
03-09-2021,Nagaland,12107,91,12217,0,1,0
03-10-2021,Nagaland,12108,91,12217,0,1,0
03-11-2021,Nagaland,12108,91,12217,0,0,0
03-12-2021,Nagaland,12116,91,12217,0,8,0
13-03-2021,Nagaland,12120,91,12221,4,4,0
14-03-2021,Nagaland,12120,91,12225,4,0,0
15-03-2021,Nagaland,12120,91,12225,0,0,0
16-03-2021,Nagaland,12120,91,12225,0,0,0
17-03-2021,Nagaland,12120,91,12225,0,0,0
18-03-2021,Nagaland,12127,91,12225,0,7,0
19-03-2021,Nagaland,12127,91,12225,0,0,0
20-03-2021,Nagaland,12132,91,12225,0,5,0
21-03-2021,Nagaland,12132,91,12225,0,0,0
22-03-2021,Nagaland,12132,91,12225,0,0,0
23-03-2021,Nagaland,12132,91,12225,0,0,0
24-03-2021,Nagaland,12132,91,12225,0,0,0
25-03-2021,Nagaland,12133,91,12226,1,1,0
26-03-2021,Nagaland,12133,92,12229,3,0,1
27-03-2021,Nagaland,12133,92,12229,0,0,0
28-03-2021,Nagaland,12133,92,12229,0,0,0
29-03-2021,Nagaland,12134,92,12230,1,1,0
30-03-2021,Nagaland,12134,92,12233,3,0,0
31-03-2021,Nagaland,12134,92,12233,0,0,0
04-01-2021,Nagaland,12136,92,12340,107,2,0
04-02-2021,Nagaland,12138,92,12345,5,2,0
04-03-2021,Nagaland,12138,92,12361,16,0,0
04-04-2021,Nagaland,12138,92,12362,1,0,0
04-05-2021,Nagaland,12138,92,12363,1,0,0
04-06-2021,Nagaland,12138,92,12365,2,0,0
04-07-2021,Nagaland,12140,92,12365,0,2,0
04-08-2021,Nagaland,12143,92,12376,11,3,0
04-09-2021,Nagaland,12143,92,12381,5,0,0
04-10-2021,Nagaland,12150,92,12388,7,7,0
04-11-2021,Nagaland,12152,92,12400,12,2,0
04-12-2021,Nagaland,12155,93,12405,5,3,1
13-04-2021,Nagaland,12156,93,12416,11,1,0
14-04-2021,Nagaland,12160,93,12427,11,4,0
15-04-2021,Nagaland,12263,93,12440,13,103,0
16-04-2021,Nagaland,12267,93,12482,42,4,0
17-04-2021,Nagaland,12271,94,12504,22,4,1
18-04-2021,Nagaland,12275,94,12536,32,4,0
19-04-2021,Nagaland,12285,94,12555,19,10,0
20-04-2021,Nagaland,12285,94,12568,13,0,0
21-04-2021,Nagaland,12299,94,12650,82,14,0
22-04-2021,Nagaland,12306,94,12747,97,7,0
23-04-2021,Nagaland,12322,94,12800,53,16,0
24-04-2021,Nagaland,12338,94,12889,89,16,0
25-04-2021,Nagaland,12350,95,13003,114,12,1
26-04-2021,Nagaland,12406,98,13183,180,56,3
27-04-2021,Nagaland,12413,98,13238,55,7,0
28-04-2021,Nagaland,12472,99,13445,207,59,1
29-04-2021,Nagaland,12516,100,13569,124,44,1
30-04-2021,Nagaland,12577,100,13750,181,61,0
05-01-2021,Nagaland,12611,104,13976,226,34,4
05-02-2021,Nagaland,12674,107,14134,158,63,3
05-03-2021,Nagaland,12712,109,14350,216,38,2
05-04-2021,Nagaland,12752,115,14451,101,40,6
05-05-2021,Nagaland,12801,118,14717,266,49,3
05-06-2021,Nagaland,12848,118,15004,287,47,0
05-07-2021,Nagaland,12905,121,15271,267,57,3
05-08-2021,Nagaland,13025,122,15580,309,120,1
05-09-2021,Nagaland,13065,137,15913,333,40,15
05-10-2021,Nagaland,13201,140,16150,237,136,3
05-11-2021,Nagaland,13249,150,16283,133,48,10
05-12-2021,Nagaland,13315,156,16552,269,66,6
13-05-2021,Nagaland,13428,165,16890,338,113,9
14-05-2021,Nagaland,13528,177,17256,366,100,12
15-05-2021,Nagaland,13600,190,17531,275,72,13
16-05-2021,Nagaland,13654,196,17835,304,54,6
17-05-2021,Nagaland,13767,209,18076,241,113,13
18-05-2021,Nagaland,13880,216,18349,273,113,7
19-05-2021,Nagaland,14079,228,18714,365,199,12
20-05-2021,Nagaland,14298,234,18958,244,219,6
21-05-2021,Nagaland,14520,245,19284,326,222,11
22-05-2021,Nagaland,14747,258,19593,309,227,13
23-05-2021,Nagaland,14967,271,19845,252,220,13
24-05-2021,Nagaland,15105,285,20068,223,138,14
25-05-2021,Nagaland,15248,297,20259,191,143,12
26-05-2021,Nagaland,15414,315,20535,276,166,18
27-05-2021,Nagaland,15545,327,20795,260,131,12
28-05-2021,Nagaland,15744,338,21023,228,199,11
29-05-2021,Nagaland,15882,343,21215,192,138,5
30-05-2021,Nagaland,16039,350,21371,156,157,7
31-05-2021,Nagaland,16151,363,21563,192,112,13
06-01-2021,Nagaland,16370,376,21680,117,219,13
06-02-2021,Nagaland,16744,385,21854,174,374,9
06-03-2021,Nagaland,16841,399,22072,218,97,14
06-04-2021,Nagaland,17125,404,22240,168,284,5
06-05-2021,Nagaland,17276,416,22387,147,151,12
06-06-2021,Nagaland,17455,422,22696,309,179,6
06-07-2021,Nagaland,17615,426,22773,77,160,4
06-08-2021,Nagaland,17786,429,22918,145,171,3
06-09-2021,Nagaland,17943,432,23051,133,157,3
06-10-2021,Nagaland,18909,435,23237,186,966,3
06-11-2021,Nagaland,19032,441,23350,113,123,6
06-12-2021,Nagaland,19244,445,23466,116,212,4
13-06-2021,Nagaland,19481,448,23562,96,237,3
14-06-2021,Nagaland,19689,453,23644,82,208,5
15-06-2021,Nagaland,20096,456,23753,109,407,3
16-06-2021,Nagaland,20423,459,23854,101,327,3
17-06-2021,Nagaland,20805,461,23965,111,382,2
18-06-2021,Nagaland,21207,466,24041,76,402,5
19-06-2021,Nagaland,21571,467,24097,56,364,1
20-06-2021,Nagaland,21744,468,24191,94,173,1
21-06-2021,Nagaland,21889,469,24248,57,145,1
22-06-2021,Nagaland,22055,475,24374,126,166,6
23-06-2021,Nagaland,22204,477,24438,64,149,2
24-06-2021,Nagaland,22486,477,24541,103,282,0
25-06-2021,Nagaland,22641,479,24629,88,155,2
26-06-2021,Nagaland,22770,481,24759,130,129,2
27-06-2021,Nagaland,22876,487,24850,91,106,6
28-06-2021,Nagaland,22951,487,24961,111,75,0
29-06-2021,Nagaland,23127,493,25017,56,176,6
30-06-2021,Nagaland,23237,493,25111,94,110,0
07-01-2021,Nagaland,23403,495,25239,128,166,2
07-02-2021,Nagaland,23486,498,25305,66,83,3
07-03-2021,Nagaland,23604,498,25382,77,118,0
07-04-2021,Nagaland,23699,499,25451,69,95,1
07-05-2021,Nagaland,23786,499,25519,68,87,0
07-06-2021,Nagaland,23868,499,25559,40,82,0
07-07-2021,Nagaland,23982,503,25619,60,114,4
07-08-2021,Nagaland,24088,505,25663,44,106,2
07-09-2021,Nagaland,24218,505,25727,64,130,0
07-10-2021,Nagaland,24305,507,25787,60,87,2
07-11-2021,Nagaland,24418,507,25898,111,113,0
07-12-2021,Nagaland,24498,507,25976,78,80,0
13-07-2021,Nagaland,24582,511,26052,76,84,4
14-07-2021,Nagaland,24664,514,26140,88,82,3
15-07-2021,Nagaland,24716,516,26249,109,52,2
16-07-2021,Nagaland,24815,516,26381,132,99,0
17-07-2021,Nagaland,24875,519,26476,95,60,3
18-07-2021,Nagaland,24940,524,26576,100,65,5
19-07-2021,Nagaland,25005,528,26682,106,65,4
20-07-2021,Nagaland,25067,530,26744,62,62,2
21-07-2021,Nagaland,25146,532,26838,94,79,2
22-07-2021,Nagaland,25190,535,26943,105,44,3
23-07-2021,Nagaland,25251,536,27024,81,61,1
24-07-2021,Nagaland,25328,537,27116,92,77,1
25-07-2021,Nagaland,25390,538,27240,124,62,1
26-07-2021,Nagaland,25481,542,27308,68,91,4
27-07-2021,Nagaland,25561,545,27362,54,80,3
28-07-2021,Nagaland,25606,550,27472,110,45,5
29-07-2021,Nagaland,25684,552,27586,114,78,2
30-07-2021,Nagaland,25798,556,27653,67,114,4
31-07-2021,Nagaland,25878,561,27713,60,80,5
08-01-2021,Nagaland,25977,566,27872,159,99,5
08-02-2021,Nagaland,26031,570,27945,73,54,4
08-03-2021,Nagaland,26130,574,28004,59,99,4
08-04-2021,Nagaland,26234,577,28072,68,104,3
08-05-2021,Nagaland,26317,579,28217,145,83,2
08-06-2021,Nagaland,26409,581,28335,118,92,2
08-07-2021,Nagaland,26493,582,28445,110,84,1
08-08-2021,Nagaland,26570,583,28551,106,77,1
08-09-2021,Nagaland,26663,585,28628,77,93,2
08-10-2021,Nagaland,26727,585,28709,81,64,0
08-11-2021,Nagaland,26852,585,28811,102,125,0
16-03-2020,Odisha,0,0,1,1,0,0
17-03-2020,Odisha,0,0,1,0,0,0
18-03-2020,Odisha,0,0,1,0,0,0
19-03-2020,Odisha,0,0,1,0,0,0
20-03-2020,Odisha,0,0,2,1,0,0
21-03-2020,Odisha,0,0,2,0,0,0
22-03-2020,Odisha,0,0,2,0,0,0
23-03-2020,Odisha,0,0,2,0,0,0
24-03-2020,Odisha,0,0,2,0,0,0
25-03-2020,Odisha,0,0,2,0,0,0
26-03-2020,Odisha,0,0,2,0,0,0
27-03-2020,Odisha,0,0,2,0,0,0
28-03-2020,Odisha,0,0,3,1,0,0
29-03-2020,Odisha,0,0,3,0,0,0
30-03-2020,Odisha,0,0,3,0,0,0
31-03-2020,Odisha,0,0,3,0,0,0
04-01-2020,Odisha,0,0,4,1,0,0
04-02-2020,Odisha,0,0,4,0,0,0
04-03-2020,Odisha,0,0,5,1,0,0
04-04-2020,Odisha,0,0,5,0,0,0
04-05-2020,Odisha,0,0,20,15,0,0
04-06-2020,Odisha,2,0,21,1,2,0
04-07-2020,Odisha,2,1,42,21,0,1
04-08-2020,Odisha,2,1,42,0,0,0
04-09-2020,Odisha,2,1,42,0,0,0
04-10-2020,Odisha,2,1,44,2,0,0
04-11-2020,Odisha,2,1,48,4,0,0
04-12-2020,Odisha,12,1,54,6,10,0
13-04-2020,Odisha,12,1,54,0,0,0
14-04-2020,Odisha,18,1,55,1,6,0
15-04-2020,Odisha,18,1,60,5,0,0
16-04-2020,Odisha,18,1,60,0,0,0
17-04-2020,Odisha,19,1,60,0,1,0
18-04-2020,Odisha,21,1,60,0,2,0
19-04-2020,Odisha,24,1,61,1,3,0
20-04-2020,Odisha,24,1,68,7,0,0
21-04-2020,Odisha,24,1,74,6,0,0
22-04-2020,Odisha,30,1,82,8,6,0
23-04-2020,Odisha,32,1,83,1,2,0
24-04-2020,Odisha,33,1,90,7,1,0
25-04-2020,Odisha,33,1,94,4,0,0
26-04-2020,Odisha,34,1,103,9,1,0
27-04-2020,Odisha,35,1,108,5,1,0
28-04-2020,Odisha,37,1,118,10,2,0
29-04-2020,Odisha,38,1,119,1,1,0
30-04-2020,Odisha,39,1,128,9,1,0
05-01-2020,Odisha,41,1,143,15,2,0
05-02-2020,Odisha,55,1,149,6,14,0
05-03-2020,Odisha,56,1,160,11,1,0
05-04-2020,Odisha,60,1,163,3,4,0
05-05-2020,Odisha,60,1,170,7,0,0
05-06-2020,Odisha,60,1,175,5,0,0
05-07-2020,Odisha,61,2,185,10,1,1
05-08-2020,Odisha,62,2,219,34,1,0
05-09-2020,Odisha,63,2,271,52,1,0
05-10-2020,Odisha,63,2,294,23,0,0
05-11-2020,Odisha,68,3,377,83,5,1
05-12-2020,Odisha,85,3,414,37,17,0
13-05-2020,Odisha,116,3,437,23,31,0
14-05-2020,Odisha,143,3,538,101,27,0
15-05-2020,Odisha,158,3,611,73,15,0
16-05-2020,Odisha,166,3,672,61,8,0
17-05-2020,Odisha,196,3,737,65,30,0
18-05-2020,Odisha,220,4,828,91,24,1
19-05-2020,Odisha,220,4,876,48,0,0
20-05-2020,Odisha,277,5,978,102,57,1
21-05-2020,Odisha,307,6,1052,74,30,1
22-05-2020,Odisha,393,7,1103,51,86,1
23-05-2020,Odisha,436,7,1189,86,43,0
24-05-2020,Odisha,497,7,1269,80,61,0
25-05-2020,Odisha,550,7,1336,67,53,0
26-05-2020,Odisha,649,7,1438,102,99,0
27-05-2020,Odisha,733,7,1517,79,84,0
28-05-2020,Odisha,733,7,1593,76,0,0
29-05-2020,Odisha,887,7,1660,67,154,0
30-05-2020,Odisha,887,7,1723,63,0,0
31-05-2020,Odisha,1050,7,1819,96,163,0
06-01-2020,Odisha,1126,7,1948,129,76,0
06-02-2020,Odisha,1245,7,2104,156,119,0
06-03-2020,Odisha,1325,7,2245,141,80,0
06-04-2020,Odisha,1416,7,2388,143,91,0
06-05-2020,Odisha,1416,7,2478,90,0,0
06-06-2020,Odisha,1604,8,2608,130,188,1
06-07-2020,Odisha,1716,8,2781,173,112,0
06-08-2020,Odisha,1894,9,2856,75,178,1
06-09-2020,Odisha,1993,9,2994,138,99,0
06-10-2020,Odisha,2133,9,3140,146,140,0
06-11-2020,Odisha,2282,9,3250,110,149,0
06-12-2020,Odisha,2354,9,3386,136,72,0
13-06-2020,Odisha,2474,10,3498,112,120,1
14-06-2020,Odisha,2594,10,3723,225,120,0
15-06-2020,Odisha,2708,11,3909,186,114,1
16-06-2020,Odisha,2854,11,4055,146,146,0
17-06-2020,Odisha,2974,11,4163,108,120,0
18-06-2020,Odisha,3047,11,4338,175,73,0
19-06-2020,Odisha,3144,11,4512,174,97,0
20-06-2020,Odisha,3297,11,4677,165,153,0
21-06-2020,Odisha,3534,12,4856,179,237,1
22-06-2020,Odisha,3720,14,5160,304,186,2
23-06-2020,Odisha,3863,15,5303,143,143,1
24-06-2020,Odisha,3988,17,5470,167,125,2
25-06-2020,Odisha,4123,17,5752,282,135,0
26-06-2020,Odisha,4291,17,5962,210,168,0
27-06-2020,Odisha,4422,17,6180,218,131,0
28-06-2020,Odisha,4606,18,6350,170,184,1
29-06-2020,Odisha,4743,21,6614,264,137,3
30-06-2020,Odisha,4946,23,6859,245,203,2
07-01-2020,Odisha,5189,25,7065,206,243,2
07-02-2020,Odisha,5353,25,7316,251,164,0
07-03-2020,Odisha,5502,27,7545,229,149,2
07-04-2020,Odisha,5705,29,8106,561,203,2
07-05-2020,Odisha,5934,34,8601,495,229,5
07-06-2020,Odisha,6224,36,9070,469,290,2
07-07-2020,Odisha,6486,38,9526,456,262,2
07-08-2020,Odisha,6703,42,10097,571,217,4
07-09-2020,Odisha,7006,48,10624,527,303,6
07-10-2020,Odisha,7407,52,11201,577,401,4
07-11-2020,Odisha,7972,56,11956,755,565,4
07-12-2020,Odisha,8360,61,12526,570,388,5
13-07-2020,Odisha,8750,64,13121,595,390,3
14-07-2020,Odisha,9255,70,13737,616,505,6
15-07-2020,Odisha,9864,74,14280,543,609,4
16-07-2020,Odisha,10476,77,14898,618,612,3
17-07-2020,Odisha,10877,79,15392,494,401,2
18-07-2020,Odisha,11330,83,16110,718,453,4
19-07-2020,Odisha,11937,86,16701,591,607,3
20-07-2020,Odisha,12453,91,17437,736,516,5
21-07-2020,Odisha,12910,97,18110,673,457,6
22-07-2020,Odisha,13310,103,18757,647,400,6
23-07-2020,Odisha,13750,108,19835,1078,440,5
24-07-2020,Odisha,14393,114,21099,1264,643,6
25-07-2020,Odisha,15201,120,22693,1594,808,6
26-07-2020,Odisha,15929,130,24013,1320,728,10
27-07-2020,Odisha,16793,140,25389,1376,864,10
28-07-2020,Odisha,17374,147,26892,1503,581,7
29-07-2020,Odisha,18061,154,28107,1215,687,7
30-07-2020,Odisha,18939,159,29175,1068,878,5
31-07-2020,Odisha,19746,169,30378,1203,807,10
08-01-2020,Odisha,20518,177,31877,1499,772,8
