Country,Year-Month,New_Confirmed,New_Deaths,New_Recovered,Total_Confirmed(new+previous)
Saint Vincent and the Grenadines,01-12-2020,36,0,19,121
Saint Vincent and the Grenadines,01-01-2021,780,2,153,901
Saint Vincent and the Grenadines,01-02-2021,655,6,681,1556
Saint Vincent and the Grenadines,01-03-2021,192,2,655,1748
Saint Vincent and the Grenadines,01-04-2021,116,1,128,1864
Saint Vincent and the Grenadines,01-05-2021,171,1,116,2035
Saint Vincent and the Grenadines,01-06-2021,190,0,171,2225
Saint Vincent and the Grenadines,01-07-2021,66,0,227,2291
Saint Vincent and the Grenadines,01-08-2021,45,0,4,2336
Saint Vincent and the Grenadines,01-09-2021,1172,9,0,3508
Saint Vincent and the Grenadines,01-10-2021,1487,47,0,4995
Saint Vincent and the Grenadines,01-11-2021,530,6,0,5525
Saint Vincent and the Grenadines,01-12-2021,325,7,0,5850
Saint Vincent and the Grenadines,01-01-2022,3597,13,0,7903
Saint Vincent and the Grenadines,01-02-2022,406,12,0,8309
Saint Vincent and the Grenadines,01-03-2022,26,0,0,8335
Saint Vincent and the Grenadines,01-04-2022,13,0,0,8348
Samoa,01-01-2020,0,0,0,0
Samoa,01-02-2020,0,0,0,0
Samoa,01-03-2020,0,0,0,0
Samoa,01-04-2020,0,0,0,0
Samoa,01-05-2020,0,0,0,0
Samoa,01-06-2020,0,0,0,0
Samoa,01-07-2020,0,0,0,0
Samoa,01-08-2020,0,0,0,0
Samoa,01-09-2020,0,0,0,0
Samoa,01-10-2020,0,0,0,0
Samoa,01-11-2020,2,0,0,2
Samoa,01-12-2020,0,0,2,2
Samoa,01-01-2021,0,0,0,2
Samoa,01-02-2021,1,0,0,3
Samoa,01-03-2021,0,0,0,3
Samoa,01-04-2021,0,0,0,3
Samoa,01-05-2021,0,0,1,3
Samoa,01-06-2021,0,0,0,3
Samoa,01-07-2021,0,0,0,3
Samoa,01-08-2021,0,0,0,3
Samoa,01-09-2021,0,0,0,3
Samoa,01-10-2021,0,0,0,3
Samoa,01-11-2021,0,0,0,3
Samoa,01-12-2021,0,0,0,3
Samoa,01-01-2022,29,0,0,32
Samoa,01-02-2022,1,0,0,33
Samoa,01-03-2022,1680,0,0,1713
Samoa,01-04-2022,3080,10,0,4793
San Marino,01-01-2020,0,0,0,0
San Marino,01-02-2020,1,1,0,1
San Marino,01-03-2020,235,25,13,236
San Marino,01-04-2020,327,15,65,563
San Marino,01-05-2020,124,1,279,687
San Marino,01-06-2020,26,0,299,713
San Marino,01-07-2020,3,0,1,716
San Marino,01-08-2020,19,0,3,735
San Marino,01-09-2020,14,0,20,749
San Marino,01-10-2020,209,0,41,958
San Marino,01-11-2020,651,3,578,1609
San Marino,01-12-2020,724,14,743,2333
San Marino,01-01-2021,692,8,681,3025
San Marino,01-02-2021,691,7,534,3716
San Marino,01-03-2021,1016,10,871,4732
San Marino,01-04-2021,328,6,789,5060
San Marino,01-05-2021,30,0,81,5090
San Marino,01-06-2021,2,0,2,5092
San Marino,01-07-2021,51,0,5,5143
San Marino,01-08-2021,188,0,4,5331
San Marino,01-09-2021,109,1,0,5440
San Marino,01-10-2021,107,1,0,5547
San Marino,01-11-2021,492,1,0,6039
San Marino,01-12-2021,2163,7,0,8202
San Marino,01-01-2022,4682,9,0,12884
San Marino,01-02-2022,1485,3,0,14369
San Marino,01-03-2022,976,1,0,15345
San Marino,01-04-2022,529,1,0,15874
Sao Tome and Principe,01-01-2020,0,0,0,0
Sao Tome and Principe,01-02-2020,0,0,0,0
Sao Tome and Principe,01-03-2020,0,0,0,0
Sao Tome and Principe,01-04-2020,14,0,4,14
Sao Tome and Principe,01-05-2020,469,12,64,483
Sao Tome and Principe,01-06-2020,231,1,168,714
Sao Tome and Principe,01-07-2020,157,2,542,871
Sao Tome and Principe,01-08-2020,25,0,73,896
Sao Tome and Principe,01-09-2020,15,0,35,911
Sao Tome and Principe,01-10-2020,34,1,18,945
Sao Tome and Principe,01-11-2020,46,1,29,991
Sao Tome and Principe,01-12-2020,23,0,38,1014
Sao Tome and Principe,01-01-2021,243,0,52,1257
Sao Tome and Principe,01-02-2021,529,12,359,1786
Sao Tome and Principe,01-03-2021,437,5,710,2223
Sao Tome and Principe,01-04-2021,79,1,149,2302
Sao Tome and Principe,01-05-2021,43,3,50,2345
Sao Tome and Principe,01-06-2021,21,3,28,2366
Sao Tome and Principe,01-07-2021,88,0,39,2454
Sao Tome and Principe,01-08-2021,154,0,7,2608
Sao Tome and Principe,01-09-2021,851,13,0,3459
Sao Tome and Principe,01-10-2021,255,6,0,3714
Sao Tome and Principe,01-11-2021,17,0,0,3731
Sao Tome and Principe,01-12-2021,166,1,0,3897
Sao Tome and Principe,01-01-2022,1993,12,0,5890
Sao Tome and Principe,01-02-2022,44,3,0,5934
Sao Tome and Principe,01-03-2022,14,1,0,5945
Sao Tome and Principe,01-04-2022,3,0,0,5948
Saudi Arabia,01-01-2020,0,0,0,0
Saudi Arabia,01-02-2020,0,0,0,0
Saudi Arabia,01-03-2020,1563,10,165,1563
Saudi Arabia,01-04-2020,21190,152,2998,22753
Saudi Arabia,01-05-2020,62508,341,59279,85261
Saudi Arabia,01-06-2020,105562,1146,68324,190823
Saudi Arabia,01-07-2020,85082,1217,104892,275905
Saudi Arabia,01-08-2020,39867,1031,55138,315772
Saudi Arabia,01-09-2020,18833,871,28358,334605
Saudi Arabia,01-10-2020,12677,634,14688,347282
Saudi Arabia,01-11-2020,10078,494,12960,357360
Saudi Arabia,01-12-2020,5381,327,7051,362741
Saudi Arabia,01-01-2021,5333,152,5720,368074
Saudi Arabia,01-02-2021,9309,119,8732,377383
Saudi Arabia,01-03-2021,12624,175,9778,390007
Saudi Arabia,01-04-2021,27356,288,22497,417363
Saudi Arabia,01-05-2021,33073,405,32833,450436
Saudi Arabia,01-06-2021,37156,457,34220,487592
Saudi Arabia,01-07-2021,38138,418,38456,525730
Saudi Arabia,01-08-2021,17588,275,1285,543318
Saudi Arabia,01-09-2021,3816,204,0,547134
Saudi Arabia,01-10-2021,1483,78,0,548617
Saudi Arabia,01-11-2021,1135,42,0,549752
Saudi Arabia,01-12-2021,6484,41,0,556236
Saudi Arabia,01-01-2022,131028,63,0,687264
Saudi Arabia,01-02-2022,57763,58,0,745027
Saudi Arabia,01-03-2022,5787,47,0,750814
Saudi Arabia,01-04-2022,1665,23,0,752479
Senegal,01-01-2020,0,0,0,0
Senegal,01-02-2020,0,0,0,0
Senegal,01-03-2020,175,0,40,175
Senegal,01-04-2020,758,9,294,933
Senegal,01-05-2020,2712,33,1467,3645
Senegal,01-06-2020,3148,70,2630,6793
Senegal,01-07-2020,3439,93,2345,10232
Senegal,01-08-2020,3379,79,2663,13611
Senegal,01-09-2020,1371,27,2998,14982
Senegal,01-10-2020,634,13,2416,15616
Senegal,01-11-2020,473,9,754,16089
Senegal,01-12-2020,3051,77,1647,19140
Senegal,01-01-2021,7383,218,4716,26523
Senegal,01-02-2021,7997,244,6924,34520
Senegal,01-03-2021,4185,179,8427,38705
Senegal,01-04-2021,1639,56,1762,40344
Senegal,01-05-2021,1072,32,987,41416
Senegal,01-06-2021,1712,27,1359,43128
Senegal,01-07-2021,19162,187,5707,62290
Senegal,01-08-2021,10515,412,1676,72805
Senegal,01-09-2021,970,93,0,73775
Senegal,01-10-2021,142,20,0,73917
Senegal,01-11-2021,70,7,0,73987
Senegal,01-12-2021,1068,5,0,75055
Senegal,01-01-2022,9944,56,0,84999
Senegal,01-02-2022,694,14,0,85693
Senegal,01-03-2022,202,28,0,85895
Senegal,01-04-2022,72,1,0,85967
Serbia,01-01-2020,0,0,0,0
Serbia,01-02-2020,0,0,0,0
Serbia,01-03-2020,900,19,15,900
Serbia,01-04-2020,8109,163,1343,9009
Serbia,01-05-2020,2403,64,5355,11412
Serbia,01-06-2020,3152,34,6123,14564
Serbia,01-07-2020,10988,296,2902,25552
Serbia,01-08-2020,5854,140,0,31406
Serbia,01-09-2020,2145,36,0,33551
Serbia,01-10-2020,13403,71,0,46954
Serbia,01-11-2020,128484,784,0,175438
Serbia,01-12-2020,162485,1607,0,337923
Serbia,01-01-2021,57340,809,0,395263
Serbia,01-02-2021,63996,423,0,459259
Serbia,01-03-2021,141337,865,0,600596
Serbia,01-04-2021,88961,1054,0,689557
Serbia,01-05-2021,22915,503,0,712472
Serbia,01-06-2021,4090,182,0,716562
Serbia,01-07-2021,5356,67,0,721918
Serbia,01-08-2021,41015,178,0,762933
Serbia,01-09-2021,179056,942,0,941989
Serbia,01-10-2021,200760,1721,0,1142749
Serbia,01-11-2021,112096,1736,0,1254845
Serbia,01-12-2021,44494,1023,0,1299339
Serbia,01-01-2022,378459,915,0,1677798
Serbia,01-02-2022,233177,1612,0,1910975
Serbia,01-03-2022,65592,558,0,1976567
Serbia,01-04-2022,18784,124,0,1995351
Seychelles,01-01-2020,0,0,0,0
Seychelles,01-02-2020,0,0,0,0
Seychelles,01-03-2020,11,0,0,8
Seychelles,01-04-2020,3,0,6,11
Seychelles,01-05-2020,0,0,5,11
Seychelles,01-06-2020,70,0,0,81
Seychelles,01-07-2020,34,0,28,114
Seychelles,01-08-2020,17,0,88,131
Seychelles,01-09-2020,10,0,13,141
Seychelles,01-10-2020,11,0,9,152
Seychelles,01-11-2020,20,0,13,172
Seychelles,01-12-2020,54,0,52,226
Seychelles,01-01-2021,961,3,804,1186
Seychelles,01-02-2021,1406,8,1272,2592
Seychelles,01-03-2021,1522,9,1458,4114
Seychelles,01-04-2021,1724,7,1356,5838
Seychelles,01-05-2021,5630,13,5398,11468
Seychelles,01-06-2021,4203,16,3866,15671
Seychelles,01-07-2021,2657,23,3173,18328
Seychelles,01-08-2021,1710,23,336,20038
Seychelles,01-09-2021,1435,10,0,21473
Seychelles,01-10-2021,770,7,0,22243
Seychelles,01-11-2021,1174,6,0,23417
Seychelles,01-12-2021,1371,9,0,24788
Seychelles,01-01-2022,12402,20,0,37190
Seychelles,01-02-2022,2146,9,0,39336
Seychelles,01-03-2022,1085,1,0,40421
Seychelles,01-04-2022,1239,0,0,41660
Sierra Leone,01-01-2020,0,0,0,0
Sierra Leone,01-02-2020,0,0,0,0
Sierra Leone,01-03-2020,1,0,0,1
Sierra Leone,01-04-2020,123,7,21,124
Sierra Leone,01-05-2020,737,39,433,861
Sierra Leone,01-06-2020,601,14,520,1462
Sierra Leone,01-07-2020,361,7,388,1823
Sierra Leone,01-08-2020,199,3,232,2022
Sierra Leone,01-09-2020,209,2,93,2231
Sierra Leone,01-10-2020,135,2,113,2366
Sierra Leone,01-11-2020,46,0,36,2412
Sierra Leone,01-12-2020,199,2,56,2611
Sierra Leone,01-01-2021,982,3,390,3593
Sierra Leone,01-02-2021,294,0,339,3887
Sierra Leone,01-03-2021,93,0,191,3980
Sierra Leone,01-04-2021,74,0,264,4054
Sierra Leone,01-05-2021,93,0,55,4147
Sierra Leone,01-06-2021,1428,21,391,5575
Sierra Leone,01-07-2021,708,20,748,6283
Sierra Leone,01-08-2021,84,1,17,6367
Sierra Leone,01-09-2021,27,0,0,6394
Sierra Leone,01-10-2021,3,0,0,6397
Sierra Leone,01-11-2021,5,0,0,6402
Sierra Leone,01-12-2021,662,2,0,7064
Sierra Leone,01-01-2022,559,2,0,7623
Sierra Leone,01-02-2022,42,0,0,7665
Sierra Leone,01-03-2022,9,0,0,7674
Sierra Leone,01-04-2022,7,0,0,7681
Singapore,01-01-2020,13,0,0,13
Singapore,01-02-2020,89,0,72,102
Singapore,01-03-2020,824,3,168,926
Singapore,01-04-2020,15243,12,1004,16169
Singapore,01-05-2020,18715,8,20455,34884
Singapore,01-06-2020,9023,3,16801,43907
Singapore,01-07-2020,8298,1,7991,52205
Singapore,01-08-2020,4607,0,9167,56812
Singapore,01-09-2020,953,0,1830,57765
Singapore,01-10-2020,250,1,425,58015
Singapore,01-11-2020,203,1,221,58218
Singapore,01-12-2020,381,0,315,58599
Singapore,01-01-2021,937,0,779,59536
Singapore,01-02-2021,400,0,595,59936
Singapore,01-03-2021,445,1,326,60381
Singapore,01-04-2021,764,0,602,61145
Singapore,01-05-2021,906,3,708,62051
Singapore,01-06-2021,528,3,1104,62579
Singapore,01-07-2021,2402,1,635,64981
Singapore,01-08-2021,2639,18,494,67620
Singapore,01-09-2021,28901,40,0,96521
Singapore,01-10-2021,101853,312,0,198374
Singapore,01-11-2021,66351,311,0,264725
Singapore,01-12-2021,14680,110,0,279405
Singapore,01-01-2022,73406,27,0,352811
Singapore,01-02-2022,371613,164,0,724424
Singapore,01-03-2022,372004,249,0,1096428
Singapore,01-04-2022,60823,45,0,1157251
Slovakia,01-01-2020,0,0,0,0
Slovakia,01-02-2020,0,0,0,0
Slovakia,01-03-2020,363,1,12,363
Slovakia,01-04-2020,1033,23,523,1396
Slovakia,01-05-2020,125,5,842,1521
Slovakia,01-06-2020,146,0,98,1667
Slovakia,01-07-2020,625,1,231,2292
Slovakia,01-08-2020,1625,4,682,3917
Slovakia,01-09-2020,6224,15,2018,10141
Slovakia,01-10-2020,49682,171,8222,59823
Slovakia,01-11-2020,61524,620,53424,121347
Slovakia,01-12-2020,153256,1299,59930,274603
Slovakia,01-01-2021,161413,2504,90081,436016
Slovakia,01-02-2021,152655,2547,39248,588671
Slovakia,01-03-2021,119205,2530,0,707876
Slovakia,01-04-2021,46202,1965,0,754078
Slovakia,01-05-2021,16930,659,0,771008
Slovakia,01-06-2021,4003,167,0,775011
Slovakia,01-07-2021,1433,30,0,776444
Slovakia,01-08-2021,3323,8,0,779767
Slovakia,01-09-2021,24605,89,0,804372
Slovakia,01-10-2021,94554,397,0,898926
Slovakia,01-11-2021,271274,1384,0,1170200
Slovakia,01-12-2021,200882,2217,0,1371082
Slovakia,01-01-2022,198217,1195,0,1569299
Slovakia,01-02-2022,550059,655,0,2119358
Slovakia,01-03-2022,323779,867,0,2443137
Slovakia,01-04-2022,62831,369,0,2505968
Slovenia,01-01-2020,0,0,0,0
Slovenia,01-02-2020,0,0,0,0
Slovenia,01-03-2020,802,15,10,802
Slovenia,01-04-2020,627,76,223,1429
Slovenia,01-05-2020,44,17,1125,1473
Slovenia,01-06-2020,127,3,26,1600
Slovenia,01-07-2020,556,8,413,2156
Slovenia,01-08-2020,727,14,499,2883
Slovenia,01-09-2020,2807,17,1508,5690
Slovenia,01-10-2020,28617,188,8287,34307
Slovenia,01-11-2020,41507,1097,42047,75814
Slovenia,01-12-2020,46338,1262,45244,122152
Slovenia,01-01-2021,44321,806,46340,166473
Slovenia,01-02-2021,23608,333,29488,190081
Slovenia,01-03-2021,25521,211,23314,215602
Slovenia,01-04-2021,24690,203,28123,240292
Slovenia,01-05-2021,13430,125,18402,253722
Slovenia,01-06-2021,3613,44,7236,257335
Slovenia,01-07-2021,1880,10,1462,259215
Slovenia,01-08-2021,7983,21,230,267198
Slovenia,01-09-2021,26166,111,0,293364
Slovenia,01-10-2021,42486,184,0,335850
Slovenia,01-11-2021,85048,479,0,420898
Slovenia,01-12-2021,43150,365,0,464048
Slovenia,01-01-2022,246773,277,0,710821
Slovenia,01-02-2022,181799,441,0,892620
Slovenia,01-03-2022,75489,180,0,968109
Slovenia,01-04-2022,28723,69,0,996832
Solomon Islands,01-01-2020,0,0,0,0
Solomon Islands,01-02-2020,0,0,0,0
Solomon Islands,01-03-2020,0,0,0,0
Solomon Islands,01-04-2020,0,0,0,0
Solomon Islands,01-05-2020,0,0,0,0
Solomon Islands,01-06-2020,0,0,0,0
Solomon Islands,01-07-2020,0,0,0,0
Solomon Islands,01-08-2020,0,0,0,0
Solomon Islands,01-09-2020,0,0,0,0
Solomon Islands,01-10-2020,8,0,4,8
Solomon Islands,01-11-2020,9,0,1,17
Solomon Islands,01-12-2020,0,0,0,17
Solomon Islands,01-01-2021,0,0,5,17
Solomon Islands,01-02-2021,1,0,4,18
Solomon Islands,01-03-2021,1,0,4,19
Solomon Islands,01-04-2021,1,0,2,20
Solomon Islands,01-05-2021,0,0,0,20
Solomon Islands,01-06-2021,0,0,0,20
Solomon Islands,01-07-2021,0,0,0,20
Solomon Islands,01-08-2021,0,0,0,20
Solomon Islands,01-09-2021,0,0,0,20
Solomon Islands,01-10-2021,0,0,0,20
Solomon Islands,01-11-2021,0,0,0,20
Solomon Islands,01-12-2021,4,0,0,24
Solomon Islands,01-01-2022,1162,9,0,1183
Solomon Islands,01-02-2022,5866,90,0,7049
Solomon Islands,01-03-2022,4421,34,0,11470
Solomon Islands,01-04-2022,967,7,0,12437
Somalia,01-01-2020,0,0,0,0
Somalia,01-02-2020,0,0,0,0
Somalia,01-03-2020,5,0,1,5
Somalia,01-04-2020,596,28,30,601
Somalia,01-05-2020,1375,50,317,1976
Somalia,01-06-2020,948,12,562,2924
Somalia,01-07-2020,288,3,652,3212
Somalia,01-08-2020,98,5,919,3310
Somalia,01-09-2020,278,2,465,3588
Somalia,01-10-2020,353,5,239,3941
Somalia,01-11-2020,510,9,232,4451
Somalia,01-12-2020,263,17,195,4714
Somalia,01-01-2021,70,0,54,4784
Somalia,01-02-2021,2473,109,142,7257
Somalia,01-03-2021,4141,290,1011,11398
Somalia,01-04-2021,2517,184,1028,13915
Somalia,01-05-2021,747,56,917,14662
Somalia,01-06-2021,284,6,482,14946
Somalia,01-07-2021,457,36,287,15403
Somalia,01-08-2021,2063,166,128,17466
Somalia,01-09-2021,2514,134,0,19980
Somalia,01-10-2021,2018,97,0,21998
Somalia,01-11-2021,1018,119,0,23016
Somalia,01-12-2021,516,6,0,23532
Somalia,01-01-2022,1856,2,0,25388
Somalia,01-02-2022,925,13,0,26313
Somalia,01-03-2022,97,13,0,26410
Somalia,01-04-2022,61,0,0,26471
South Africa,01-01-2020,0,0,0,0
South Africa,01-02-2020,0,0,0,0
South Africa,01-03-2020,1353,5,31,1353
South Africa,01-04-2020,4294,98,2042,5647
South Africa,01-05-2020,27036,580,14736,32683
South Africa,01-06-2020,118526,1974,56734,151209
South Africa,01-07-2020,341974,5348,252628,493183
South Africa,01-08-2020,133858,6144,214752,627041
South Africa,01-09-2020,47298,2585,67189,674339
South Africa,01-10-2020,51113,2542,46070,725452
South Africa,01-11-2020,64552,2259,77060,790004
South Africa,01-12-2020,267157,6934,148429,1057161
South Africa,01-01-2021,396600,15695,419949,1453761
South Africa,01-02-2021,59632,5829,130639,1513393
South Africa,01-03-2021,34764,2853,44060,1548157
South Africa,01-04-2021,33053,1504,31301,1581210
South Africa,01-05-2021,84407,2156,53717,1665617
South Africa,01-06-2021,308355,4141,188705,1973972
South Africa,01-07-2021,473482,11366,474296,2447454
South Africa,01-08-2021,330205,10248,36265,2777659
South Africa,01-09-2021,125013,5365,0,2902672
South Africa,01-10-2021,19444,1551,0,2922116
South Africa,01-11-2021,45936,666,0,2968052
South Africa,01-12-2021,490234,1302,0,3458286
South Africa,01-01-2022,146936,4176,0,3605222
South Africa,01-02-2022,68820,4319,0,3674042
South Africa,01-03-2022,44911,620,0,3718953
South Africa,01-04-2022,21445,112,0,3740398
South Sudan,01-01-2020,0,0,0,0
South Sudan,01-02-2020,0,0,0,0
South Sudan,01-03-2020,0,0,0,0
South Sudan,01-04-2020,35,0,0,35
South Sudan,01-05-2020,959,10,6,994
South Sudan,01-06-2020,1013,28,273,2007
South Sudan,01-07-2020,315,8,896,2322
South Sudan,01-08-2020,205,1,115,2527
South Sudan,01-09-2020,177,2,0,2704
South Sudan,01-10-2020,201,9,0,2905
South Sudan,01-11-2020,204,3,1664,3109
South Sudan,01-12-2020,449,2,177,3558
South Sudan,01-01-2021,371,1,482,3929
South Sudan,01-02-2021,3997,29,604,7926
South Sudan,01-03-2021,2239,16,5451,10165
South Sudan,01-04-2021,418,6,644,10583
South Sudan,01-05-2021,105,0,202,10688
South Sudan,01-06-2021,146,2,0,10834
South Sudan,01-07-2021,215,2,0,11049
South Sudan,01-08-2021,387,1,0,11436
South Sudan,01-09-2021,574,10,0,12010
South Sudan,01-10-2021,351,3,0,12361
South Sudan,01-11-2021,397,0,0,12758
South Sudan,01-12-2021,2484,2,0,15242
South Sudan,01-01-2022,1552,2,0,16794
South Sudan,01-02-2022,179,0,0,16973
South Sudan,01-03-2022,289,1,0,17262
South Sudan,01-04-2022,107,0,0,17369
Spain,01-01-2020,0,0,0,0
Spain,01-02-2020,45,0,2,45
Spain,01-03-2020,95878,8464,19257,95923
Spain,01-04-2020,127546,16079,92791,213435
Spain,01-05-2020,26416,4502,38326,239479
Spain,01-06-2020,9792,1228,0,249271
Spain,01-07-2020,39251,90,0,288522
Spain,01-08-2020,174336,651,0,462858
Spain,01-09-2020,306330,2697,0,769188
Spain,01-10-2020,416490,4087,0,1185678
Spain,01-11-2020,462509,9191,0,1648187
Spain,01-12-2020,280078,5768,0,1928265
Spain,01-01-2021,814854,7482,0,2743119
Spain,01-02-2021,445434,10823,0,3188553
Spain,01-03-2021,170147,6317,0,3284353
Spain,01-04-2021,239724,2757,0,3524077
Spain,01-05-2021,154313,1737,0,3678390
Spain,01-06-2021,130570,922,0,3808960
Spain,01-07-2021,638084,611,0,4447044
Spain,01-08-2021,408021,2854,0,4855065
Spain,01-09-2021,104026,2075,0,4959091
Spain,01-10-2021,52057,953,0,5011148
Spain,01-11-2021,153036,684,0,5164184
Spain,01-12-2021,1130644,1353,0,6294745
Spain,01-01-2022,3666508,3820,0,9961253
Spain,01-02-2022,1016271,6185,0,10977524
Spain,01-03-2022,530785,2982,0,11508309
Spain,01-04-2022,119178,886,0,11627487
Sri Lanka,01-01-2020,1,0,0,1
Sri Lanka,01-02-2020,0,0,1,1
Sri Lanka,01-03-2020,142,2,19,143
Sri Lanka,01-04-2020,520,5,137,663
Sri Lanka,01-05-2020,970,3,647,1633
Sri Lanka,01-06-2020,414,1,910,2047
Sri Lanka,01-07-2020,768,0,680,2815
Sri Lanka,01-08-2020,234,1,477,3049
Sri Lanka,01-09-2020,331,1,362,3380
Sri Lanka,01-10-2020,7283,7,1169,10663
Sri Lanka,01-11-2020,13324,98,13161,23987
Sri Lanka,01-12-2020,19312,86,17769,43299
Sri Lanka,01-01-2021,20858,112,21830,64157
Sri Lanka,01-02-2021,18937,148,21788,83094
Sri Lanka,01-03-2021,9612,104,10304,92706
Sri Lanka,01-04-2021,15440,110,6724,108146
Sri Lanka,01-05-2021,78218,763,55765,186364
Sri Lanka,01-06-2021,72725,1636,74212,259089
Sri Lanka,01-07-2021,49723,1359,51166,308812
Sri Lanka,01-08-2021,131490,4749,7406,440302
Sri Lanka,01-09-2021,77075,3721,0,517377
Sri Lanka,01-10-2021,23696,837,0,541073
Sri Lanka,01-11-2021,22916,603,0,563989
Sri Lanka,01-12-2021,23256,633,0,587245
Sri Lanka,01-01-2022,23940,462,0,611185
Sri Lanka,01-02-2022,34849,781,0,646034
Sri Lanka,01-03-2022,15597,255,0,661631
Sri Lanka,01-04-2022,1196,18,0,662827
Sudan,01-01-2020,0,0,0,0
Sudan,01-02-2020,0,0,0,0
Sudan,01-03-2020,7,2,1,7
Sudan,01-04-2020,368,29,38,375
Sudan,01-05-2020,4425,255,1384,4800
Sudan,01-06-2020,4572,286,2591,9372
Sudan,01-07-2020,2207,174,2105,11579
Sudan,01-08-2020,1610,77,493,13189
Sudan,01-09-2020,457,13,152,13646
Sudan,01-10-2020,158,1,0,13804
Sudan,01-11-2020,4241,412,3538,18045
Sudan,01-12-2020,7455,219,3222,25500
Sudan,01-01-2021,3880,339,7886,29380
Sudan,01-02-2021,967,73,1497,30347
Sudan,01-03-2021,1486,183,1307,31833
Sudan,01-04-2021,2111,286,2581,33944
Sudan,01-05-2021,1551,282,2512,35495
Sudan,01-06-2021,1163,123,1209,36658
Sudan,01-07-2021,480,22,131,37138
Sudan,01-08-2021,571,55,0,37709
Sudan,01-09-2021,587,71,0,38283
Sudan,01-10-2021,2150,197,0,40433
Sudan,01-11-2021,2651,60,0,43084
Sudan,01-12-2021,3434,172,0,46518
Sudan,01-01-2022,11114,110,0,57632
Sudan,01-02-2022,3826,467,0,61458
Sudan,01-03-2022,497,999,0,61955
Sudan,01-04-2022,102,22,0,62057
Suriname,01-01-2020,0,0,0,0
Suriname,01-02-2020,0,0,0,0
Suriname,01-03-2020,9,0,0,9
Suriname,01-04-2020,1,1,8,10
Suriname,01-05-2020,13,0,1,23
Suriname,01-06-2020,492,12,218,515
Suriname,01-07-2020,1135,13,853,1650
Suriname,01-08-2020,2384,45,2060,4034
Suriname,01-09-2020,843,33,1555,4877
Suriname,01-10-2020,326,7,365,5203
Suriname,01-11-2020,109,6,134,5312
Suriname,01-12-2020,898,5,537,6210
Suriname,01-01-2021,2228,32,1940,8438
Suriname,01-02-2021,491,18,735,8929
Suriname,01-03-2021,193,5,192,9122
Suriname,01-04-2021,1241,27,738,10363
Suriname,01-05-2021,4591,98,2398,14954
Suriname,01-06-2021,6778,220,5923,21732
Suriname,01-07-2021,3619,127,4043,25351
Suriname,01-08-2021,3942,72,278,29293
Suriname,01-09-2021,12338,163,0,41631
Suriname,01-10-2021,7388,208,0,49019
Suriname,01-11-2021,1829,75,0,50848
Suriname,01-12-2021,1598,22,0,52446
Suriname,01-01-2022,21323,74,0,73769
Suriname,01-02-2022,4447,54,0,78216
Suriname,01-03-2022,1005,7,0,79221
Suriname,01-04-2022,55,1,0,79276
Sweden,01-01-2020,0,0,0,0
Sweden,01-02-2020,14,0,0,14
Sweden,01-03-2020,4820,385,0,4834
Sweden,01-04-2020,16767,2433,0,21601
Sweden,01-05-2020,17060,1809,0,38661
Sweden,01-06-2020,29263,938,0,67924
Sweden,01-07-2020,9152,410,0,77076
Sweden,01-08-2020,7303,81,0,84379
Sweden,01-09-2020,8484,80,0,92863
Sweden,01-10-2020,31492,54,0,124355
Sweden,01-11-2020,118774,743,0,243129
Sweden,01-12-2020,194250,2046,0,437379
Sweden,01-01-2021,129578,2864,0,566957
Sweden,01-02-2021,90352,1235,0,657309
Sweden,01-03-2021,147577,639,0,804886
Sweden,01-04-2021,168718,583,0,973604
Sweden,01-05-2021,94869,403,0,1068473
Sweden,01-06-2021,21517,178,0,1089990
Sweden,01-07-2021,10050,30,0,1100040
Sweden,01-08-2021,26773,37,0,1126813
Sweden,01-09-2021,26073,172,0,1152886
Sweden,01-10-2021,18626,161,0,1171512
Sweden,01-11-2021,33347,126,0,1204859
Sweden,01-12-2021,109925,159,0,1314784
Sweden,01-01-2022,755672,545,0,2070456
Sweden,01-02-2022,370686,1287,0,2441142
Sweden,01-03-2022,46710,1223,0,2487852
Sweden,01-04-2022,8144,240,0,2495996
Switzerland,01-01-2020,0,0,0,0
Switzerland,01-02-2020,18,0,0,18
Switzerland,01-03-2020,16587,485,1823,16605
Switzerland,01-04-2020,12981,1180,21577,29586
Switzerland,01-05-2020,1276,131,5100,30862
Switzerland,01-06-2020,852,13,700,31714
Switzerland,01-07-2020,3518,18,1900,35232
Switzerland,01-08-2020,6945,21,5000,42177
Switzerland,01-09-2020,11105,60,6600,53282
Switzerland,01-10-2020,100969,470,22500,154251
Switzerland,01-11-2020,172821,2675,185000,327072
Switzerland,01-12-2020,125224,2820,67400,452296
Switzerland,01-01-2021,69024,1650,0,521320
Switzerland,01-02-2021,33612,580,0,554932
Switzerland,01-03-2021,46192,281,0,601124
Switzerland,01-04-2021,58850,258,0,659974
Switzerland,01-05-2021,34766,157,0,694740
Switzerland,01-06-2021,8264,63,0,703004
Switzerland,01-07-2021,14661,20,0,717665
Switzerland,01-08-2021,62001,106,0,779666
Switzerland,01-09-2021,60697,192,0,840363
Switzerland,01-10-2021,32195,157,0,872558
Switzerland,01-11-2021,142104,288,0,1014662
Switzerland,01-12-2021,317953,699,0,1332615
Switzerland,01-01-2022,887924,532,0,2220539
Switzerland,01-02-2022,581412,395,0,2801951
Switzerland,01-03-2022,695548,464,0,3497499
